Period,City,Channel,Category,Segment,Manufacturer,Brand,Item Name,Pack_Size,Packaging,Unit_Price,Sales_Volume(KG_LTRS),Sales_Value,Quarter,total_units_sold,total_sales_value_per_period,sales_value_by_city_and_channel,sales_volume_by_city_and_channel,sales_volume_by_category,sales_value_by_category,sales_volume_by_segment,sales_value_by_segment,sales_value_by_category_and_segment,sales_volume_by_category_and_segment,sales_volume_by_manufacturer,sales_value_by_manufacturer,average_unit_price_by_brand,total_sales_volume,total_sales_value,sales_performance_by_manufacturer_and_city,sales_performance_by_brand_and_channel,Category_Segment,Brand_ItemName,City_Channel,PackSize_Packaging,Year_Month,Sales_Rank,Volume_Description
2021-04-01 00:00:00,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,99.75,3124.904,1142062.711,2021Q2,11449.25023,569949156.1,3500605573,8993599.964,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,353664.918,119259521.2,13334902549,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN  COQUILLETTES    200G SACHET,Abidjan_Groceries,200G_SACHET,2021-04,42,Low
2021-04-01 00:00:00,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,105.45,19229.883,7429682.691,2021Q2,70456.92452,569949156.1,3500605573,8993599.964,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,353664.918,119259521.2,13334902549,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN  SPAGHETTI    200G SACHET,Abidjan_Groceries,200G_SACHET,2021-04,18,High
2021-04-01 00:00:00,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    500G SACHET,500G,SACHET,256.5,3305.097,1242463.828,2021Q2,4843.913561,569949156.1,3500605573,8993599.964,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,353664.918,119259521.2,13334902549,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN  SPAGHETTI    500G SACHET,Abidjan_Groceries,500G_SACHET,2021-04,41,Low
2021-04-01 00:00:00,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,102.6,34854.069,13252947.5,2021Q2,129171.0283,569949156.1,3500605573,8993599.964,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,353664.918,119259521.2,13334902549,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN  VERMICELLI    200G SACHET,Abidjan_Groceries,200G_SACHET,2021-04,11,High
2021-04-01 00:00:00,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    500G SACHET,500G,SACHET,256.5,15023.32,5647562.856,2021Q2,22017.78891,569949156.1,3500605573,8993599.964,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,353664.918,119259521.2,13334902549,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN  VERMICELLI    500G SACHET,Abidjan_Groceries,500G_SACHET,2021-04,21,High
2021-04-01 00:00:00,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,102.6,28484.188,10924896.59,2021Q2,106480.4736,569949156.1,3500605573,8993599.964,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,353664.918,119259521.2,13334902549,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN 1.1 SPAGHETTI    200G SACHET,Abidjan_Groceries,200G_SACHET,2021-04,12,High
2021-04-01 00:00:00,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,99.75,73554.315,26882399.19,2021Q2,269497.7363,569949156.1,3500605573,8993599.964,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,353664.918,119259521.2,13334902549,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN 1.5 SPAGHETTI    200G SACHET,Abidjan_Groceries,200G_SACHET,2021-04,6,Very_High
2021-04-01 00:00:00,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    500G SACHET,500G,SACHET,256.5,22835.413,8584295.541,2021Q2,33467.03915,569949156.1,3500605573,8993599.964,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,353664.918,119259521.2,13334902549,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN 1.5 SPAGHETTI    500G SACHET,Abidjan_Groceries,500G_SACHET,2021-04,16,High
2021-04-01 00:00:00,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,85.5,16338.612,5118378.118,2021Q2,59864.07156,569949156.1,4633952732,11482576.31,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,101.2961036,501583.331,180519388.4,13334902549,161161849.1,PASTA_DRY PASTA,ALYSSA_ALYSSA  SPAGHETTI    200G SACHET,Abidjan_Open_Market,200G_SACHET,2021-04,22,High
2021-04-01 00:00:00,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR      200G SACHET,200G,SACHET,85.5,13389.893,4194594.709,2021Q2,49059.58724,569949156.1,4633952732,11482576.31,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,98.28846154,501583.331,180519388.4,13334902549,137501443.8,PASTA_DRY PASTA,BLE D'OR_BLE D'OR      200G SACHET,Abidjan_Open_Market,200G_SACHET,2021-04,26,High
2021-04-01 00:00:00,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,96.1875,25824.546,9438281.284,2021Q2,98123.78203,569949156.1,4633952732,11482576.31,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,501583.331,180519388.4,13334902549,4506399540,PASTA_DRY PASTA,MAMAN_MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,Abidjan_Open_Market,200G_SACHET,2021-04,14,High
2021-04-01 00:00:00,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,99.75,0,0,2021Q2,0,569949156.1,4633952732,11482576.31,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,501583.331,180519388.4,13334902549,4506399540,PASTA_DRY PASTA,MAMAN_MAMAN  SPAGHETTI    200G SACHET,Abidjan_Open_Market,200G_SACHET,2021-04,54,Very_Low
2021-04-01 00:00:00,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,95.67857143,81369.748,29147494.23,2021Q2,304639.7306,569949156.1,4633952732,11482576.31,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,501583.331,180519388.4,13334902549,4506399540,PASTA_DRY PASTA,MAMAN_MAMAN  VERMICELLI    200G SACHET,Abidjan_Open_Market,200G_SACHET,2021-04,3,Very_High
2021-04-01 00:00:00,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    500G SACHET,500G,SACHET,256.5,17669.435,6642279.156,2021Q2,25895.82517,569949156.1,4633952732,11482576.31,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,501583.331,180519388.4,13334902549,4506399540,PASTA_DRY PASTA,MAMAN_MAMAN  VERMICELLI    500G SACHET,Abidjan_Open_Market,500G_SACHET,2021-04,19,High
2021-04-01 00:00:00,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,99.75,76476.648,27950559.31,2021Q2,280206.1084,569949156.1,4633952732,11482576.31,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,501583.331,180519388.4,13334902549,4506399540,PASTA_DRY PASTA,MAMAN_MAMAN 1.1 SPAGHETTI    200G SACHET,Abidjan_Open_Market,200G_SACHET,2021-04,5,Very_High
2021-04-01 00:00:00,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,99.75,232511.428,84977648.34,2021Q2,851906.2491,569949156.1,4633952732,11482576.31,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,501583.331,180519388.4,13334902549,4506399540,PASTA_DRY PASTA,MAMAN_MAMAN 1.5 SPAGHETTI    200G SACHET,Abidjan_Open_Market,200G_SACHET,2021-04,2,Very_High
2021-04-01 00:00:00,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    500G SACHET,500G,SACHET,171,0,0,2021Q2,0,569949156.1,4633952732,11482576.31,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,501583.331,180519388.4,13334902549,4506399540,PASTA_DRY PASTA,MAMAN_MAMAN 1.5 SPAGHETTI    500G SACHET,Abidjan_Open_Market,500G_SACHET,2021-04,54,Very_Low
2021-04-01 00:00:00,Abidjan,Open_Market,PASTA,DRY PASTA,GOYMEN FOODS,MONDO,MONDO  SPAGHETTI    500G SACHET,500G,SACHET,285,19063.217,7962517.453,2021Q2,27938.65773,569949156.1,4633952732,11482576.31,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,279885.32,94958108.8,285,501583.331,180519388.4,94958108.8,48660413.28,PASTA_DRY PASTA,MONDO_MONDO  SPAGHETTI    500G SACHET,Abidjan_Open_Market,500G_SACHET,2021-04,17,High
2021-04-01 00:00:00,Abidjan,Open_Market,PASTA,DRY PASTA,GOYMEN FOODS,PASTA AROMA,PASTA AROMA      200G SACHET,200G,SACHET,71.25,14365.173,3750099,2021Q2,52632.96842,569949156.1,4633952732,11482576.31,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,279885.32,94958108.8,81.66346154,501583.331,180519388.4,94958108.8,44178486.69,PASTA_DRY PASTA,PASTA AROMA_PASTA AROMA      200G SACHET,Abidjan_Open_Market,200G_SACHET,2021-04,28,High
2021-04-01 00:00:00,Abidjan,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE  SPAGHETTI    500G SACHET,500G,SACHET,199.5,4574.631,1337536.766,2021Q2,6704.44494,569949156.1,4633952732,11482576.31,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,89645.934,34310086.94,188.7045455,501583.331,180519388.4,19172992.8,29840257.18,PASTA_DRY PASTA,BONJOURNE_BONJOURNE  SPAGHETTI    500G SACHET,Abidjan_Open_Market,500G_SACHET,2021-04,40,Low
2021-04-01 00:00:00,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,96.1875,19636.027,6428211.573,2021Q2,66830.00986,569949156.1,551050145.8,1428618.033,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,101.2961036,74822.179,25506200.26,1049375116,589886502.3,PASTA_DRY PASTA,ALYSSA_ALYSSA  SPAGHETTI    200G SACHET,Bouake_Boutique,200G_SACHET,2021-04,20,High
2021-04-01 00:00:00,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    4540G BAG,4540G,BAG,1710,1687.034,465649.8024,2021Q2,272.309826,569949156.1,551050145.8,1428618.033,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,74822.179,25506200.26,1049375116,5192648925,PASTA_DRY PASTA,MAMAN_MAMAN  COQUILLETTES    4540G BAG,Bouake_Boutique,4540G_BAG,2021-04,48,Very_Low
2021-04-01 00:00:00,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,99.75,0,0,2021Q2,0,569949156.1,551050145.8,1428618.033,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,74822.179,25506200.26,1049375116,5192648925,PASTA_DRY PASTA,MAMAN_MAMAN  SPAGHETTI    200G SACHET,Bouake_Boutique,200G_SACHET,2021-04,54,Very_Low
2021-04-01 00:00:00,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    4540G BAG,4540G,BAG,1710,10122.538,2793898.814,2021Q2,1633.858956,569949156.1,551050145.8,1428618.033,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,74822.179,25506200.26,1049375116,5192648925,PASTA_DRY PASTA,MAMAN_MAMAN  SPAGHETTI    4540G BAG,Bouake_Boutique,4540G_BAG,2021-04,36,Medium
2021-04-01 00:00:00,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,94.05,9884.73,3321635.257,2021Q2,35317.75925,569949156.1,551050145.8,1428618.033,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,74822.179,25506200.26,1049375116,5192648925,PASTA_DRY PASTA,MAMAN_MAMAN  VERMICELLI    200G SACHET,Bouake_Boutique,200G_SACHET,2021-04,32,Medium
2021-04-01 00:00:00,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI   SUPERIOR QUALITY FOOD PASTA 4540G BAG,4540G,BAG,1710,1687.034,465649.8024,2021Q2,272.309826,569949156.1,551050145.8,1428618.033,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,74822.179,25506200.26,1049375116,5192648925,PASTA_DRY PASTA,MAMAN_MAMAN  VERMICELLI   SUPERIOR QUALITY FOOD PASTA 4540G BAG,Bouake_Boutique,4540G_BAG,2021-04,48,Very_Low
2021-04-01 00:00:00,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,99.75,10330.62,3775643.814,2021Q2,37851.06581,569949156.1,551050145.8,1428618.033,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,74822.179,25506200.26,1049375116,5192648925,PASTA_DRY PASTA,MAMAN_MAMAN 1.1 SPAGHETTI    200G SACHET,Bouake_Boutique,200G_SACHET,2021-04,27,Medium
2021-04-01 00:00:00,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,99.75,13675.296,4997974.546,2021Q2,50105.00798,569949156.1,551050145.8,1428618.033,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,74822.179,25506200.26,1049375116,5192648925,PASTA_DRY PASTA,MAMAN_MAMAN 1.5 SPAGHETTI    200G SACHET,Bouake_Boutique,200G_SACHET,2021-04,23,High
2021-04-01 00:00:00,Bouake,Boutique,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285,7798.9,3257536.646,2021Q2,11429.95315,569949156.1,551050145.8,1428618.033,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,431963.87,180426894.7,285,74822.179,25506200.26,180426894.7,51655975.02,PASTA_DRY PASTA,DOUBA_DOUBA      500G SACHET,Bouake_Boutique,500G_SACHET,2021-04,33,Medium
2021-04-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,99.75,5046.74,1844476.416,2021Q2,18490.99164,569949156.1,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,101.2961036,44278.714,16083112.07,1049375116,264445088.3,PASTA_DRY PASTA,ALYSSA_ALYSSA  SPAGHETTI    200G SACHET,Bouake_Groceries,200G_SACHET,2021-04,38,Low
2021-04-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,99.75,1514.022,553359.6678,2021Q2,5547.465342,569949156.1,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,44278.714,16083112.07,1049375116,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN  COQUILLETTES    200G SACHET,Bouake_Groceries,200G_SACHET,2021-04,46,Very_Low
2021-04-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    4540G BAG,4540G,BAG,1767,4077.639,1136196.127,2021Q2,643.0085611,569949156.1,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,44278.714,16083112.07,1049375116,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN  SPAGHETTI    4540G BAG,Bouake_Groceries,4540G_BAG,2021-04,43,Low
2021-04-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,98.91176471,9289.709,3393849.976,2021Q2,34311.8939,569949156.1,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,44278.714,16083112.07,1049375116,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN  VERMICELLI    200G SACHET,Bouake_Groceries,200G_SACHET,2021-04,31,Medium
2021-04-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI   SUPERIOR QUALITY FOOD PASTA 4540G BAG,4540G,BAG,1824,1164.992,343002.6067,2021Q2,188.0496748,569949156.1,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,44278.714,16083112.07,1049375116,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN  VERMICELLI   SUPERIOR QUALITY FOOD PASTA 4540G BAG,Bouake_Groceries,4540G_BAG,2021-04,49,Very_Low
2021-04-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,99.75,2643.276,966034.6763,2021Q2,9684.558159,569949156.1,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,44278.714,16083112.07,1049375116,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN 1.1 SPAGHETTI    200G SACHET,Bouake_Groceries,200G_SACHET,2021-04,45,Low
2021-04-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,100.5882353,12343.471,4522006.983,2021Q2,44955.62498,569949156.1,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,44278.714,16083112.07,1049375116,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN 1.5 SPAGHETTI    200G SACHET,Bouake_Groceries,200G_SACHET,2021-04,24,Medium
2021-04-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    500G SACHET,500G,SACHET,285,769.87,321564.9425,2021Q2,1128.298044,569949156.1,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,44278.714,16083112.07,1049375116,2661289345,PASTA_DRY PASTA,MAMAN_MAMAN 1.5 SPAGHETTI    500G SACHET,Bouake_Groceries,500G_SACHET,2021-04,51,Very_Low
2021-04-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285,3646.612,1523116.229,2021Q2,5344.267471,569949156.1,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,431963.87,180426894.7,285,44278.714,16083112.07,180426894.7,35313757.63,PASTA_DRY PASTA,DOUBA_DOUBA      500G SACHET,Bouake_Groceries,500G_SACHET,2021-04,39,Low
2021-04-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,PAGANINI,PAGANINI,PAGANINI  SPAGHETTI    200G SACHET,200G,SACHET,99.75,348.362,127308.6323,2021Q2,1276.277015,569949156.1,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,75616.264,31504745.6,105.2307692,44278.714,16083112.07,555531.2982,555531.2982,PASTA_DRY PASTA,PAGANINI_PAGANINI  SPAGHETTI    200G SACHET,Bouake_Groceries,200G_SACHET,2021-04,53,Very_Low
2021-04-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,PANZANI,PANZANI,PANZANI  CAPELLINI    500G SACHET,500G,SACHET,570,261.355,218389.6387,2021Q2,383.1397171,569949156.1,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,5071.623,3507418.082,475.4470588,44278.714,16083112.07,3507418.082,3507418.082,PASTA_DRY PASTA,PANZANI_PANZANI  CAPELLINI    500G SACHET,Bouake_Groceries,500G_SACHET,2021-04,52,Very_Low
2021-04-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,PANZANI,PANZANI,PANZANI  TORTI  WITH TOMATO & SPINACH  500G BAG,500G,BAG,855,0,0,2021Q2,0,569949156.1,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,5071.623,3507418.082,475.4470588,44278.714,16083112.07,3507418.082,3507418.082,PASTA_DRY PASTA,PANZANI_PANZANI  TORTI  WITH TOMATO & SPINACH  500G BAG,Bouake_Groceries,500G_BAG,2021-04,54,Very_Low
2021-04-01 00:00:00,Bouake,Groceries,PASTA,DRY PASTA,PASTA DOUBA,PASTA DOUBA,PASTA DOUBA  SPAGHETTI    500G SACHET,500G,SACHET,256.5,3172.666,1133806.174,2021Q2,4420.296975,569949156.1,351091547.5,879381.419,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,60430.954,22782695.11,257.8571429,44278.714,16083112.07,22782695.11,22782695.11,PASTA_DRY PASTA,PASTA DOUBA_PASTA DOUBA  SPAGHETTI    500G SACHET,Bouake_Groceries,500G_SACHET,2021-04,44,Low
2021-04-01 00:00:00,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,95,9063.09,3170339.947,2021Q2,33371.99944,569949156.1,402864247.4,991022.923,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,101.2961036,47791.392,17716405.97,1049375116,161161849.1,PASTA_DRY PASTA,ALYSSA_ALYSSA  SPAGHETTI    200G SACHET,Bouake_Open_Market,200G_SACHET,2021-04,34,Medium
2021-04-01 00:00:00,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR  SPAGHETTI    200G SACHET,200G,SACHET,92.625,932.695,326931.1038,2021Q2,3529.620554,569949156.1,402864247.4,991022.923,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,98.28846154,47791.392,17716405.97,1049375116,137501443.8,PASTA_DRY PASTA,BLE D'OR_BLE D'OR  SPAGHETTI    200G SACHET,Bouake_Open_Market,200G_SACHET,2021-04,50,Very_Low
2021-04-01 00:00:00,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,95,1328.485,471659.1095,2021Q2,4964.832732,569949156.1,402864247.4,991022.923,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,47791.392,17716405.97,1049375116,4506399540,PASTA_DRY PASTA,MAMAN_MAMAN  COQUILLETTES    200G SACHET,Bouake_Open_Market,200G_SACHET,2021-04,47,Very_Low
2021-04-01 00:00:00,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,96.9,6908.122,2406848.691,2021Q2,24838.47978,569949156.1,402864247.4,991022.923,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,47791.392,17716405.97,1049375116,4506399540,PASTA_DRY PASTA,MAMAN_MAMAN  VERMICELLI    200G SACHET,Bouake_Open_Market,200G_SACHET,2021-04,37,Medium
2021-04-01 00:00:00,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,99.75,9565.259,3495826.341,2021Q2,35045.87811,569949156.1,402864247.4,991022.923,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,47791.392,17716405.97,1049375116,4506399540,PASTA_DRY PASTA,MAMAN_MAMAN 1.1 SPAGHETTI    200G SACHET,Bouake_Open_Market,200G_SACHET,2021-04,30,Medium
2021-04-01 00:00:00,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,99.75,9698.024,3544379.485,2021Q2,35532.62641,569949156.1,402864247.4,991022.923,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,303.1168594,47791.392,17716405.97,1049375116,4506399540,PASTA_DRY PASTA,MAMAN_MAMAN 1.5 SPAGHETTI    200G SACHET,Bouake_Open_Market,200G_SACHET,2021-04,29,Medium
2021-04-01 00:00:00,Bouake,Open_Market,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285,10295.717,4300421.293,2021Q2,15089.19752,569949156.1,402864247.4,991022.923,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,431963.87,180426894.7,285,47791.392,17716405.97,180426894.7,93457162.03,PASTA_DRY PASTA,DOUBA_DOUBA      500G SACHET,Bouake_Open_Market,500G_SACHET,2021-04,25,Medium
2021-05-01 00:00:00,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,85.5,72804.819,22807369.69,2021Q2,266752.8619,584539996.2,5380296292,13176137.68,36951336.33,14819860538,36951336.33,14819860538,14819860538,36951336.33,35842215.35,14384277665,101.2961036,595838.465,212839897.9,13334902549,589886502.3,PASTA_DRY PASTA,ALYSSA_ALYSSA  SPAGHETTI    200G SACHET,Abidjan_Boutique,200G_SACHET,2021-05,7,Very_High
